,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id,ipniID.type,ipniID
282,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q951449,literal,Moquilea pyrifolia,literal,IKMDFBPHZNJCSN-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,en,literal,myricetin,literal,10.1016/0031-6865(96)00009-X,literal,529-44-2,literal,CHEMBL164,literal,164227-2
283,uri,http://www.wikidata.org/entity/Q3644506,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari curatellifolia,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,727095-1
284,uri,http://www.wikidata.org/entity/Q15354375,uri,http://www.wikidata.org/entity/Q72482169,literal,Licania densiflora,literal,OEZZJTAJYYSQKM-UHFFFAOYSA-N,literal,COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=C(C=C3)O)O)O,en,literal,4'-Hydroxywogonin,literal,10.1016/S0031-9422(99)00187-9,literal,57096-02-3,,,literal,139754-2
285,uri,http://www.wikidata.org/entity/Q15354375,uri,http://www.wikidata.org/entity/Q72482169,literal,Licania densiflora,literal,OEZZJTAJYYSQKM-UHFFFAOYSA-N,literal,COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=C(C=C3)O)O)O,en,literal,4'-Hydroxywogonin,literal,10.1016/S0305-1978(98)00108-2,literal,57096-02-3,,,literal,139754-2
286,uri,http://www.wikidata.org/entity/Q3644506,uri,http://www.wikidata.org/entity/Q6948223,literal,Parinari curatellifolia,literal,DCYOADKBABEMIQ-OWMUPTOHSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=C(O)C(O)=C(O)C4,en,literal,Myricitrin,literal,10.2307/2806097,literal,17912-87-7,literal,CHEMBL454576,literal,727095-1
287,uri,http://www.wikidata.org/entity/Q15354483,uri,http://www.wikidata.org/entity/Q6948223,literal,Licania heteromorpha,literal,DCYOADKBABEMIQ-OWMUPTOHSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=C(O)C(O)=C(O)C4,en,literal,Myricitrin,literal,10.1016/S0305-1978(98)00108-2,literal,17912-87-7,literal,CHEMBL454576,literal,726048-1
288,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q5172335,literal,Licania cariae,literal,HFGSQOYIOKBQOW-ZSDYHTTISA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,en,literal,corosolic acid,literal,10.14264/UQL.2014.538,literal,4547-24-4,literal,CHEMBL391533,literal,305697-2
289,uri,http://www.wikidata.org/entity/Q15354483,uri,http://www.wikidata.org/entity/Q27145562,literal,Licania heteromorpha,literal,FOHXFLPXBUAOJM-LIBJPBHASA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O,en,literal,myricetin 3-O-beta-D-glucopyranoside,literal,10.1016/S0305-1978(98)00108-2,literal,19833-12-6,literal,CHEMBL1221722,literal,726048-1
290,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q384111,literal,Moquilea pyrifolia,literal,QGJZLNKBHJESQX-FZFNOLFKSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,en,literal,betulinic acid,literal,10.1021/NP960134J,literal,472-15-1,literal,CHEMBL269277,literal,164227-2
291,uri,http://www.wikidata.org/entity/Q15355320,uri,http://www.wikidata.org/entity/Q415007,literal,Licania pittieri,literal,PFTAWBLQPZVEMU-DZGCQCFKSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,en,literal,(+)-catechin,literal,10.1016/0031-6865(95)00027-7,literal,154-23-4,literal,CHEMBL311498,literal,304028-2
292,uri,http://www.wikidata.org/entity/Q577669,uri,http://www.wikidata.org/entity/Q27135401,literal,Chrysobalanus icaco,literal,ZZTYPLSBNNGEIS-OPAXANQDSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1(C)O)C)C(=O)O,en,literal,pomolic acid,literal,10.1016/S0304-3835(02)00593-1,literal,13849-91-7,literal,CHEMBL486986,literal,722181-1
293,uri,http://www.wikidata.org/entity/Q577669,uri,http://www.wikidata.org/entity/Q27135401,literal,Chrysobalanus icaco,literal,ZZTYPLSBNNGEIS-OPAXANQDSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1(C)O)C)C(=O)O,en,literal,pomolic acid,literal,10.1007/S10600-011-9953-X,literal,13849-91-7,literal,CHEMBL486986,literal,722181-1
294,uri,http://www.wikidata.org/entity/Q577669,uri,http://www.wikidata.org/entity/Q425004,literal,Chrysobalanus icaco,literal,HCXVJBMSMIARIN-PHZDYDNGSA-N,literal,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,en,literal,stigmasterol,literal,10.1007/S10600-011-9953-X,literal,83-48-7,literal,CHEMBL400247,literal,722181-1
295,uri,http://www.wikidata.org/entity/Q15355320,uri,http://www.wikidata.org/entity/Q409478,literal,Licania pittieri,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,en,literal,quercetin,literal,10.1016/0031-6865(95)00027-7,literal,117-39-5,literal,CHEMBL50,literal,304028-2
296,uri,http://www.wikidata.org/entity/Q17525824,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari insularum,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,727122-1
297,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q409366,literal,Moquilea pyrifolia,literal,MQYXUWHLBZFQQO-QGTGJCAVSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C,en,literal,lupeol,literal,10.1021/NP960134J,literal,545-47-1,literal,CHEMBL289191,literal,164227-2
298,uri,http://www.wikidata.org/entity/Q15358048,uri,http://www.wikidata.org/entity/Q416260,literal,Couepia ulei,literal,WCGUUGGRBIKTOS-GPOJBZKASA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,en,literal,ursolic acid,literal,10.1007/BF02980101,literal,77-52-1,literal,CHEMBL169,literal,67194-2
299,uri,http://www.wikidata.org/entity/Q15355320,uri,http://www.wikidata.org/entity/Q27145771,literal,Licania pittieri,literal,PFTAWBLQPZVEMU-ZFWWWQNUSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,en,literal,(+)-epicatechin,literal,10.1016/0031-6865(95)00027-7,literal,35323-91-2,literal,CHEMBL129482,literal,304028-2
300,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q416260,literal,Licania cariae,literal,WCGUUGGRBIKTOS-GPOJBZKASA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,en,literal,ursolic acid,literal,10.1016/0031-6865(96)00010-6,literal,77-52-1,literal,CHEMBL169,literal,305697-2
301,uri,http://www.wikidata.org/entity/Q42728864,uri,http://www.wikidata.org/entity/Q412366,literal,Acioa longipendula,literal,SECPZKHBENQXJG-FPLPWBNLSA-N,literal,CCCCCCC=CCCCCCCCC(=O)O,en,literal,palmitoleic acid,literal,10.1007/BF02663764,literal,373-49-9,literal,CHEMBL453509,literal,77141742-1
302,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q416260,literal,Licania cariae,literal,WCGUUGGRBIKTOS-GPOJBZKASA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,en,literal,ursolic acid,literal,10.14264/UQL.2014.538,literal,77-52-1,literal,CHEMBL169,literal,305697-2
303,uri,http://www.wikidata.org/entity/Q15369349,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari excelsa,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,727101-1
304,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q6086296,literal,Licania cariae,literal,OVSQVDMCBVZWGM-QSOFNFLRSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,en,literal,isoquercetin,literal,10.1016/0031-6865(96)00010-6,literal,482-35-9,literal,CHEMBL250450,literal,305697-2
305,uri,http://www.wikidata.org/entity/Q15369504,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari parilis,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,183247-2
306,uri,http://www.wikidata.org/entity/Q15369755,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari parvifolia,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,183248-2
307,uri,http://www.wikidata.org/entity/Q15370287,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari anamensis,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,727072-1
308,uri,http://www.wikidata.org/entity/Q15370742,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari brasiliensis,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,727082-1
309,uri,http://www.wikidata.org/entity/Q15353808,uri,http://www.wikidata.org/entity/Q5242815,literal,Licania apetala,literal,OVSQVDMCBVZWGM-DTGCRPNFSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,en,literal,hyperoside,literal,10.1016/S0305-1978(01)00089-8,literal,482-36-0,,,literal,139707-2
310,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q5242815,literal,Licania cariae,literal,OVSQVDMCBVZWGM-DTGCRPNFSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,en,literal,hyperoside,literal,10.1016/0031-6865(96)00010-6,literal,482-36-0,,,literal,305697-2
311,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q418628,literal,Moquilea pyrifolia,literal,MIJYXULNPSFWEK-GTOFXWBISA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,en,literal,oleanolic acid,literal,10.1021/NP960134J,literal,508-02-1,literal,CHEMBL168,literal,164227-2
312,uri,http://www.wikidata.org/entity/Q15358048,uri,http://www.wikidata.org/entity/Q384111,literal,Couepia ulei,literal,QGJZLNKBHJESQX-FZFNOLFKSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,en,literal,betulinic acid,literal,10.1007/BF02980101,literal,472-15-1,literal,CHEMBL269277,literal,67194-2
313,uri,http://www.wikidata.org/entity/Q5408592,uri,http://www.wikidata.org/entity/Q63398496,literal,Parinari costata,literal,OVSQVDMCBVZWGM-LVWULRLVSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.2307/2806097,,,,,literal,727094-1
314,uri,http://www.wikidata.org/entity/Q15358059,uri,http://www.wikidata.org/entity/Q384111,literal,Couepia polyandra,literal,QGJZLNKBHJESQX-FZFNOLFKSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,en,literal,betulinic acid,literal,10.1021/NP0301893,literal,472-15-1,literal,CHEMBL269277,literal,67179-2
315,uri,http://www.wikidata.org/entity/Q15369140,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari capensis,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,727084-1
316,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q5242815,literal,Licania cariae,literal,OVSQVDMCBVZWGM-DTGCRPNFSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,en,literal,hyperoside,literal,10.14264/UQL.2014.538,literal,482-36-0,,,literal,305697-2
317,uri,http://www.wikidata.org/entity/Q15369232,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari cardiophylla,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,183226-2
318,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q384111,literal,Licania cariae,literal,QGJZLNKBHJESQX-FZFNOLFKSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,en,literal,betulinic acid,literal,10.1016/0031-6865(96)00010-6,literal,472-15-1,literal,CHEMBL269277,literal,305697-2
319,uri,http://www.wikidata.org/entity/Q15369315,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari chocoensis,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,183227-2
320,uri,http://www.wikidata.org/entity/Q15369349,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari excelsa,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,727101-1
321,uri,http://www.wikidata.org/entity/Q15355320,uri,http://www.wikidata.org/entity/Q5242815,literal,Licania pittieri,literal,OVSQVDMCBVZWGM-DTGCRPNFSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,en,literal,hyperoside,literal,10.1016/0031-6865(95)00027-7,literal,482-36-0,,,literal,304028-2
322,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q384111,literal,Licania cariae,literal,QGJZLNKBHJESQX-FZFNOLFKSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,en,literal,betulinic acid,literal,10.14264/UQL.2014.538,literal,472-15-1,literal,CHEMBL269277,literal,305697-2
323,uri,http://www.wikidata.org/entity/Q15369368,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari congensis,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,727088-1
324,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q393336,literal,Moquilea pyrifolia,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,en,literal,kaempferol,literal,10.1016/0031-6865(96)00009-X,literal,520-18-3,literal,CHEMBL150,literal,164227-2
325,uri,http://www.wikidata.org/entity/Q15369454,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari congolana,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,727090-1
326,uri,http://www.wikidata.org/entity/Q42728864,uri,http://www.wikidata.org/entity/Q409608,literal,Acioa longipendula,literal,VKOBVWXKNCXXDE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCC(=O)O,en,literal,arachidic acid,literal,10.1007/BF02663764,literal,506-30-9,literal,CHEMBL1173381,literal,77141742-1
327,uri,http://www.wikidata.org/entity/Q15369504,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari parilis,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,183247-2
328,uri,http://www.wikidata.org/entity/Q15354483,uri,http://www.wikidata.org/entity/Q384111,literal,Licania heteromorpha,literal,QGJZLNKBHJESQX-FZFNOLFKSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,en,literal,betulinic acid,literal,10.1055/S-2000-9601,literal,472-15-1,literal,CHEMBL269277,literal,726048-1
329,uri,http://www.wikidata.org/entity/Q15354483,uri,http://www.wikidata.org/entity/Q384111,literal,Licania heteromorpha,literal,QGJZLNKBHJESQX-FZFNOLFKSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,en,literal,betulinic acid,literal,10.1016/S0305-1978(98)00108-2,literal,472-15-1,literal,CHEMBL269277,literal,726048-1
330,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q419726,literal,Moquilea pyrifolia,literal,FVWJYYTZTCVBKE-ROUWMTJPSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,en,literal,betulin,literal,10.1021/NP960134J,literal,473-98-3,literal,CHEMBL23236,literal,164227-2
331,uri,http://www.wikidata.org/entity/Q15353808,uri,http://www.wikidata.org/entity/Q407857,literal,Licania apetala,literal,IKGXIBQEEMLURG-NVPNHPEKSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,en,literal,rutin,literal,10.1016/S0305-1978(01)00089-8,literal,153-18-4,literal,CHEMBL226335,literal,139707-2
332,uri,http://www.wikidata.org/entity/Q15369755,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari parvifolia,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,183248-2
333,uri,http://www.wikidata.org/entity/Q80701377,uri,http://www.wikidata.org/entity/Q409478,literal,Moquilea pyrifolia,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,en,literal,quercetin,literal,10.1016/0031-6865(96)00009-X,literal,117-39-5,literal,CHEMBL50,literal,164227-2
334,uri,http://www.wikidata.org/entity/Q15370148,uri,http://www.wikidata.org/entity/Q407426,literal,Parinari montana,literal,OYHQOLUKZRVURQ-HZJYTTRNSA-N,literal,CCCCCC=CCC=CCCCCCCCC(=O)O,en,literal,linoleic acid,literal,10.1002/LIPI.19920940206,literal,60-33-3,literal,CHEMBL267476,literal,727140-1
335,uri,http://www.wikidata.org/entity/Q15369140,uri,http://www.wikidata.org/entity/Q409478,literal,Parinari capensis,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,en,literal,quercetin,literal,10.2307/2806097,literal,117-39-5,literal,CHEMBL50,literal,727084-1
336,uri,http://www.wikidata.org/entity/Q577669,uri,http://www.wikidata.org/entity/Q2712733,literal,Chrysobalanus icaco,literal,CUXYLFPMQMFGPL-WPOADVJFSA-N,literal,CCCCC=CC=CC=CCCCCCCCC(=O)O,en,literal,α-eleostearic acid,literal,10.1016/0009-3084(67)90012-6,literal,506-23-0,,,literal,722181-1
337,uri,http://www.wikidata.org/entity/Q42728864,uri,http://www.wikidata.org/entity/Q407426,literal,Acioa longipendula,literal,OYHQOLUKZRVURQ-HZJYTTRNSA-N,literal,CCCCCC=CCC=CCCCCCCCC(=O)O,en,literal,linoleic acid,literal,10.1007/BF02663764,literal,60-33-3,literal,CHEMBL267476,literal,77141742-1
338,uri,http://www.wikidata.org/entity/Q15369897,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari littoralis,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,183239-2
339,uri,http://www.wikidata.org/entity/Q42728864,uri,http://www.wikidata.org/entity/Q419047,literal,Acioa longipendula,literal,UWHZIFQPPBDJPM-BQYQJAHWSA-N,literal,CCCCCCC=CCCCCCCCCCC(=O)O,en,literal,trans-vaccenic acid,literal,10.1007/BF02663764,literal,693-72-1,,,literal,77141742-1
340,uri,http://www.wikidata.org/entity/Q15369954,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari maguirei,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,183241-2
341,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q407857,literal,Licania cariae,literal,IKGXIBQEEMLURG-NVPNHPEKSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,en,literal,rutin,literal,10.1016/0031-6865(96)00010-6,literal,153-18-4,literal,CHEMBL226335,literal,305697-2
342,uri,http://www.wikidata.org/entity/Q15370148,uri,http://www.wikidata.org/entity/Q4811191,literal,Parinari montana,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,en,literal,Astragalin,literal,10.2307/2806097,literal,480-10-4,literal,CHEMBL233930,literal,727140-1
343,uri,http://www.wikidata.org/entity/Q15354165,uri,http://www.wikidata.org/entity/Q407857,literal,Licania cariae,literal,IKGXIBQEEMLURG-NVPNHPEKSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,en,literal,rutin,literal,10.14264/UQL.2014.538,literal,153-18-4,literal,CHEMBL226335,literal,305697-2
344,uri,http://www.wikidata.org/entity/Q15369504,uri,http://www.wikidata.org/entity/Q409478,literal,Parinari parilis,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,en,literal,quercetin,literal,10.2307/2806097,literal,117-39-5,literal,CHEMBL50,literal,183247-2
